life_expectancy,gdp_per_capita_ppp,health_expenditure,access_clean_water,infant_mortality,log_gdp_pc
1,0.653823158077538,0.5695137036973646,0.8191136541820985,-0.9227669847885039,0.8383839526318343
0.653823158077538,1,0.7274605436192174,0.5114308390547,-0.5504846853864513,0.8343006238475458
0.5695137036973646,0.7274605436192174,1,0.39752039056846294,-0.4451837585560705,0.6370640174851957
0.8191136541820985,0.5114308390547,0.39752039056846294,1,-0.8487118935406923,0.7864819803667137
-0.9227669847885039,-0.5504846853864513,-0.4451837585560705,-0.8487118935406923,1,-0.7996587820169917
0.8383839526318343,0.8343006238475458,0.6370640174851957,0.7864819803667137,-0.7996587820169917,1
